year,host,country,artist,song,all_languages,main_language,is_english_main_lang,lyrics_original,lyrics_english,stage_director,composers,lyricists,place,points,running_order,total_wins,won_last_year,top5_last_year,artist sexuality,bpm,tone,theme,emotion,top_3_words,points_jury_final,points_tele_final,place_sf,points_sf,place_contest,points_jury_sf,points_tele_sf,running_sf,sf_num,Albania Jury,Albania Televote,Armenia Jury,Armenia Televote,Australia Jury,Australia Televote,Austria Jury,Austria Televote,Azerbaijan Jury,Azerbaijan Televote,Belarus Jury,Belarus Televote,Belgium Jury,Belgium Televote,Bosnia & Herzegovina Jury,Bosnia & Herzegovina Televote,Bulgaria Jury,Bulgaria Televote,Croatia Jury,Croatia Televote,Cyprus Jury,Cyprus Televote,Czechia Jury,Czechia Televote,Denmark Jury,Denmark Televote,Estonia Jury,Estonia Televote,Finland Jury,Finland Televote,France Jury,France Televote,Georgia Jury,Georgia Televote,Germany Jury,Germany Televote,Greece Jury,Greece Televote,Hungary Jury,Hungary Televote,Iceland Jury,Iceland Televote,Ireland Jury,Ireland Televote,Israel Jury,Israel Televote,Italy Jury,Italy Televote,Latvia Jury,Latvia Televote,Lithuania Jury,Lithuania Televote,Malta Jury,Malta Televote,Moldova Jury,Moldova Televote,Montenegro Jury,Montenegro Televote,Netherlands Jury,Netherlands Televote,North MacedoniaN.Macedonia Jury,North MacedoniaN.Macedonia Televote,Norway Jury,Norway Televote,Poland Jury,Poland Televote,Portugal Jury,Portugal Televote,Romania Jury,Romania Televote,Russia Jury,Russia Televote,San Marino Jury,San Marino Televote,Serbia Jury,Serbia Televote,Slovenia Jury,Slovenia Televote,Spain Jury,Spain Televote,Sweden Jury,Sweden Televote,Switzerland Jury,Switzerland Televote,Ukraine Jury,Ukraine Televote,United Kingdom Jury,United Kingdom Televote
2000.0,Stockholm,United Kingdom,Nicki French,Don't Play That Song Again,English,English,1,Once I had a dream I thought we had everything Living such a perfect life We had it all And our love took flight Deep into the night  Now I'm alone again But I'm… I'm gonna be strong And the tears that I have cried You'll never see Oh… but crying in vain was never for me  Don't play that song again ...,Once I had a dream I thought we had everything Living such a perfect life We had it all And our love took flight Deep into the night  Now I'm alone again But I'm… I'm gonna be strong And the tears that I have cried You'll never see Oh… but crying in vain was never for me  Don't play that song again ...,,Gerry Shephard;John Springate,,16.0,28.0,3.0,5,0,0,straight,132.0,Ab major,dreams,"[{'label': 'sadness', 'score': 0.9683956503868103}]","never, dream, thought",28.0,,,,16.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,4.0,,3.0,,,,0.0,,2.0,,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,1.0,,,,3.0,,,,6.0,,,,,,0.0,,,,0.0,,,,,,3.0,,0.0,,,,,,,,0.0,,0.0,,0.0,,,,0.0,
2001.0,Copenhagen,United Kingdom,Lindsay D.,No Dream Impossible,English,English,1,"No dream impossible No dream impossible  No dream, no dream (Be strong, on and on) (Keep pushing, on and on) (Be strong, on and on) (Keep pushing, holding on)  We look for the highest We follow the straightest road We danced with the angels Where heaven touches the end of the world  We look to the f...","No dream impossible No dream impossible  No dream, no dream (Be strong, on and on) (Keep pushing, on and on) (Be strong, on and on) (Keep pushing, holding on)  We look for the highest We follow the straightest road We danced with the angels Where heaven touches the end of the world  We look to the f...",,Chris Winter;Russ Ballard,,15.0,28.0,16.0,5,0,0,straight,128.0,F major,dreams,"[{'label': 'fear', 'score': 0.6029537320137024}]","dream, impossible, strong",28.0,,,,15.0,,,,,,,,,,,,,,,,,,,0.0,,,,3.0,,,,,,0.0,,0.0,,,,0.0,,,,2.0,,0.0,,,,0.0,,4.0,,0.0,,,,3.0,,3.0,,3.0,,,,,,2.0,,,,0.0,,2.0,,2.0,,,,3.0,,,,,,0.0,,1.0,,0.0,,,,,,0.0,
2002.0,Tallin,United Kingdom,Jessica Garlick,Come Back,English,English,1,"We both made the same mistakes And believe me, I know it I've come to depend on you In my eyes, can you see That someone's still hurting me? What can I say That will make up for letting you down? I just want you to know  So come back (Come back) If you love me How will I survive without you (Without...","We both made the same mistakes And believe me, I know it I've come to depend on you In my eyes, can you see That someone's still hurting me? What can I say That will make up for letting you down? I just want you to know  So come back (Come back) If you love me How will I survive without you (Without...",Shaun Fernandes,Martyn Baylay,,3.0,111.0,2.0,5,0,0,straight,124.0,F major,regret,"[{'label': 'sadness', 'score': 0.796514630317688}]","come, know, will",111.0,,,,3.0,,,,,,,,,,,12.0,,,,,,6.0,,7.0,,,,0.0,,0.0,,,,6.0,,6.0,,8.0,,1.0,,,,8.0,,7.0,,,,,,,,5.0,,,,5.0,,8.0,,10.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,8.0,,0.0,,2.0,,6.0,,,,0.0,
2003.0,Riga,United Kingdom,Jemini,Cry Baby,English,English,1,"Love, love's not enough I need your trust But you don't try anymore  Hon, you still turn me on Though your love has gone And I don't wanna cry anymore I thought our love would last forever  Bye-bye, baby Lied to me, baby Must have been crazy Baby, bye-bye  Cry, cry, baby Lied to me, baby Survive wit...","Love, love's not enough I need your trust But you don't try anymore  Hon, you still turn me on Though your love has gone And I don't wanna cry anymore I thought our love would last forever  Bye-bye, baby Lied to me, baby Must have been crazy Baby, bye-bye  Cry, cry, baby Lied to me, baby Survive wit...",,Martin Isherwood,,26.0,0.0,15.0,5,0,1,straight,127.0,Bb major,heartbreak,"[{'label': 'sadness', 'score': 0.9019886255264282}]","baby, love, cry",0.0,,,,26.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,
2004.0,Istanbul,United Kingdom,James Fox,Hold On To Our Love,English,English,1,"Maybe I've been foolish letting you down I've been a little selfish not being around But if I lost you, I'd be helpless inside Gotta hold on to our love tonight  'Cause now that I've found that someone I believe in And I feel so complete by your side It's the only time I've ever loved somebody, baby...","Maybe I've been foolish letting you down I've been a little selfish not being around But if I lost you, I'd be helpless inside Gotta hold on to our love tonight  'Cause now that I've found that someone I believe in And I feel so complete by your side It's the only time I've ever loved somebody, baby...",,Gary Miller,Tim Woodcock,16.0,29.0,20.0,5,0,0,straight,125.0,G major,love,"[{'label': 'joy', 'score': 0.444900780916214}]","ive, maybe, foolish",29.0,,,,16.0,,,,,0.0,,,,,,0.0,,,,1.0,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,4.0,,0.0,,0.0,,,,0.0,,0.0,,,,2.0,,8.0,,0.0,,,,3.0,,0.0,,4.0,,,,,,0.0,,,,0.0,,2.0,,0.0,,2.0,,1.0,,,,,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,
2005.0,Kiev,United Kingdom,Javine,Touch My Fire,English,English,1,"Do you really wanna feel my flow? Oh oh oh… You know its the only way to go so get with the show Are you the kinda guy who's got that flare? Yeah…  Get your groove on Get a move on Whoah, yeah…  Touch my fire – can you feel the heat? My crazy rhythm's gonna knock you off your feet Come on and touch ...","Do you really wanna feel my flow? Oh oh oh… You know its the only way to go so get with the show Are you the kinda guy who's got that flare? Yeah…  Get your groove on Get a move on Whoah, yeah…  Touch my fire – can you feel the heat? My crazy rhythm's gonna knock you off your feet Come on and touch ...",,John Themis,Javine,22.0,18.0,2.0,5,0,0,straight,120.0,Ab minor,change,"[{'label': 'anger', 'score': 0.33895882964134216}]","get, feel, yeah…",18.0,,,,22.0,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,8.0,,0.0,,,,0.0,,0.0,,4.0,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2006.0,Athen,United Kingdom,Daz Sampson,Teenage Life,English,English,1,"(""What did you learn at school today?"") (That's what the teachers used to say) Oh yeah (But they don't know, don't understand, do they?) (Why do they always give advice?) Always (Saying: ""Just be nice, always think twice"") (When it's been a long time since they had a teenage life) Let's go  (""What d...","(""What did you learn at school today?"") (That's what the teachers used to say) Oh yeah (But they don't know, don't understand, do they?) (Why do they always give advice?) Always (Saying: ""Just be nice, always think twice"") (When it's been a long time since they had a teenage life) Let's go  (""What d...",,Daz Sampson;John Matthews,,19.0,25.0,15.0,5,0,0,straight,90.0,G major,youth,"[{'label': 'neutral', 'score': 0.4549686908721924}]","always, dont, learn",25.0,,,,19.0,,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,,,4.0,,2.0,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,8.0,,0.0,,,,1.0,,0.0,,3.0,,0.0,,,,0.0,,,,2.0,,1.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2007.0,Helsinki,United Kingdom,Scooch,Flying The Flag (for You),English,English,1,"(This is your captain speaking) (I'd like to welcome you aboard this Eurovision flight) (The duration will be three minutes exactly) (Now sit back, relax, and enjoy the flight)  Babada babada… badada babada… Babada babada… (Duty free, madam?) Yeah yeah yeah yeah… Babada babada… badada babada… Babada...","(This is your captain speaking) (I'd like to welcome you aboard this Eurovision flight) (The duration will be three minutes exactly) (Now sit back, relax, and enjoy the flight)  Babada babada… badada babada… Babada babada… (Duty free, madam?) Yeah yeah yeah yeah… Babada babada… badada babada… Babada...",,Andrew Hill;Morten Schjolin;Paul Tarry;Russ Spencer,,22.0,19.0,19.0,5,0,0,straight,138.0,Eb major,freedom,"[{'label': 'joy', 'score': 0.8270214200019836}]","babada…, babada, yeah",19.0,,,,22.0,,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,,0.0,,,,0.0,,0.0,,12.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008.0,Belgrade,United Kingdom,Andy Abraham,Even If,English,English,1,"You're keeping me fascinated No, I ain't running all over town I feel so intoxicated I'm struggling to keep my feet on the ground  I'm not playing, girl This ain't no game at all And for the first time I'm not looking for love  So come here, baby, listen to me I just want ya to believe me  Even if t...","You're keeping me fascinated No, I ain't running all over town I feel so intoxicated I'm struggling to keep my feet on the ground  I'm not playing, girl This ain't no game at all And for the first time I'm not looking for love  So come here, baby, listen to me I just want ya to believe me  Even if t...",,Andy Abraham;Andy Watkins;Paul Wilson,,25.0,14.0,2.0,5,0,0,straight,,,fun,"[{'label': 'fear', 'score': 0.6986980438232422}]","aint, youre, keeping",14.0,,,,25.0,,,,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2009.0,Moscow,United Kingdom,Jade Ewen,It's My Time,English,English,1,"I've been down, down so long But those days are gone now I've got the will, I've earned the right To show you it's my time tonight  It's my time, it's my time My moment, I'm not gonna let go of it My time, it's my time And I'll stand proud There's nothing I'm afraid of I'll show you what I'm made of...","I've been down, down so long But those days are gone now I've got the will, I've earned the right To show you it's my time tonight  It's my time, it's my time My moment, I'm not gonna let go of it My time, it's my time And I'll stand proud There's nothing I'm afraid of I'll show you what I'm made of...",,Andrew Lloyd Webber;Diane Eve Warren,,5.0,173.0,23.0,5,0,0,straight,98.0,A minor,overcoming obstacles,"[{'label': 'fear', 'score': 0.9775305390357971}]","time, ive, show",173.0,,,,5.0,,,,,8.0,,7.0,,,,,,0.0,,3.0,,0.0,,4.0,,7.0,,4.0,,7.0,,,,3.0,,0.0,,0.0,,4.0,,,,8.0,,12.0,,1.0,,0.0,,10.0,,4.0,,,,2.0,,3.0,,10.0,,1.0,,0.0,,3.0,,,,2.0,,4.0,,10.0,,0.0,,6.0,,,,8.0,,3.0,,10.0,,0.0,,0.0,,6.0,,0.0,
2010.0,Oslo,United Kingdom,Josh,That Sounds Good To Me,English,English,1,"How do I begin to imagine All the happy faces I'd like to see? The final destination With sounds of celebration If I could find the opportunity  So I wonder, who can I turn to? Who can make these wishes and dreams come true? And with you there beside me And loving hands to guide me Anything is possi...","How do I begin to imagine All the happy faces I'd like to see? The final destination With sounds of celebration If I could find the opportunity  So I wonder, who can I turn to? Who can make these wishes and dreams come true? And with you there beside me And loving hands to guide me Anything is possi...",,Mike Stock;Pete Waterman,,25.0,10.0,12.0,5,0,1,straight,126.0,Ab major,dreams,"[{'label': 'joy', 'score': 0.6521350145339966}]","begin, imagine, happy",10.0,,,,25.0,,,,,1.0,,0.0,,,,,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,,,0.0,,4.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2011.0,Düsseldorf,United Kingdom,Blue,I Can,English,English,1,"<i style=""color:#789"">Ge-ge-ge-get back up again Ge-ge-ge-get back up again</i>  You were the eyes in the face of fortune  I lost my way and I couldn't find you  Oh, oh no  We're not the first ones to be divided  Won't be the last to be reunited  No, oh no  It's like rain fallin' down  Drops of pain...","<i style=""color:#789"">Ge-ge-ge-get back up again Ge-ge-ge-get back up again</i>  You were the eyes in the face of fortune  I lost my way and I couldn't find you  Oh, oh no  We're not the first ones to be divided  Won't be the last to be reunited  No, oh no  It's like rain fallin' down  Drops of pain...",,Ben Collier;Ciaron Bell;Duncan James;Ian Hope;Lee Ryan;Liam Keenan,,11.0,100.0,14.0,5,0,0,straight,93.0,Bb major,overcoming obstacles,"[{'label': 'sadness', 'score': 0.6840819120407104}]","back, stylecolor789gegegeget, gegegeget",100.0,,,,11.0,,,,,6.0,,2.0,,,,0.0,,5.0,,2.0,,0.0,,0.0,,12.0,,0.0,,4.0,,,,3.0,,0.0,,0.0,,1.0,,0.0,,0.0,,2.0,,0.0,,2.0,,6.0,,1.0,,10.0,,5.0,,3.0,,7.0,,4.0,,,,0.0,,,,1.0,,0.0,,3.0,,0.0,,4.0,,,,0.0,,1.0,,0.0,,0.0,,0.0,,3.0,,0.0,
2012.0,Baku,United Kingdom,Engelbert Humperdinck,Love Will Set You Free,English,English,1,"So graceful and pure A smile bathed in light No matter the distance A miracle of sight  Though I should have known I could not turn away When faced with your beauty No reason can stay  As you kiss him in the moonlight With heavy words I say  If you love someone, follow your heart 'Cause love comes o...","So graceful and pure A smile bathed in light No matter the distance A miracle of sight  Though I should have known I could not turn away When faced with your beauty No reason can stay  As you kiss him in the moonlight With heavy words I say  If you love someone, follow your heart 'Cause love comes o...",Arlene Phillips,Martin Terefe;Sacha Skarbek,,25.0,12.0,1.0,5,0,0,straight,120.0,C# minor,regret,"[{'label': 'joy', 'score': 0.9848812818527222}]","love, graceful, pure",12.0,,,,25.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2013.0,Malmö,United Kingdom,Bonnie Tyler,Believe In Me,English,English,1,"You say you don't believe in signs from up above And you laugh at the thought of putting your faith in stuff like love You never see the rainbow, you just curse the rain, you say You wanna believe but it's just not worth the pain today  But that's all fine if that's how you want it to be But if you'...","You say you don't believe in signs from up above And you laugh at the thought of putting your faith in stuff like love You never see the rainbow, you just curse the rain, you say You wanna believe but it's just not worth the pain today  But that's all fine if that's how you want it to be But if you'...",,Christopher Braide;Desmond Child;Lauren Christy,,19.0,23.0,15.0,5,0,0,straight,132.0,G major,love,"[{'label': 'anger', 'score': 0.30617091059684753}]","say, believe, just",23.0,,,,19.0,,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,,0.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,,,0.0,,,,,,3.0,,0.0,,,,0.0,,1.0,,4.0,,1.0,,2.0,,0.0,,0.0,
2014.0,Copenhagen,United Kingdom,Molly,Children of the Universe,English,English,1,"Power to the people (oh, hey, hey) Power to the people (oh, oh, oh, oh)  I've been tired of this thinking (hey) so I've drowned it out with drinking (oh) Tastes like a bitter pill but I'll just wash it down With the taste of something sweet that some doctor gave me now And this is a madness I'm not ...","Power to the people (oh, hey, hey) Power to the people (oh, oh, oh, oh)  I've been tired of this thinking (hey) so I've drowned it out with drinking (oh) Tastes like a bitter pill but I'll just wash it down With the taste of something sweet that some doctor gave me now And this is a madness I'm not ...",,Anders Hansson;Molly Smitten-Downes,,17.0,40.0,26.0,5,0,0,straight,140.0,F# major,change,"[{'label': 'joy', 'score': 0.3493015766143799}]","hey, power, people",40.0,,,,17.0,,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,7.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,4.0,,8.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,
2015.0,Vienna,United Kingdom,Electro Velvet,Still in Love with You,English,English,1,"Well, don't get on the wrong train Don't fly on an old plane Don't go out in the pouring rain You might get wet, I'd be upset  You're bound to get sneezes Or nasty diseases Take good care when I'm not there I'm still in love with you  While I'm on vacation You be a good patient Take your medication ...","Well, don't get on the wrong train Don't fly on an old plane Don't go out in the pouring rain You might get wet, I'd be upset  You're bound to get sneezes Or nasty diseases Take good care when I'm not there I'm still in love with you  While I'm on vacation You be a good patient Take your medication ...",Dan Shipton,Adrian Bax White;David Mindel,,24.0,5.0,5.0,5,0,0,straight,117.0,F major,change,"[{'label': 'neutral', 'score': 0.3977646827697754}]","dont, get, take",5.0,,,,24.0,,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,
2016.0,Stockholm,United Kingdom,Joe & Jake,You're Not Alone,English,English,1,"Heartbeat, when you're not around is beating slow And it's something that I've never known, o-oh I'll be, I'll be the answer you've been waiting for I'll be the truth you've been looking for, o-oh  You're not alone, we're in this together All that you want, is right here forever And they don't need ...","Heartbeat, when you're not around is beating slow And it's something that I've never known, o-oh I'll be, I'll be the answer you've been waiting for I'll be the truth you've been looking for, o-oh  You're not alone, we're in this together All that you want, is right here forever And they don't need ...",Dan Shipton,Justin J. Benson;Matt Schwartz;S. Kanes,,24.0,62.0,25.0,5,0,0,straight,128.0,E major,hope,"[{'label': 'neutral', 'score': 0.30395379662513733}]","ill, youre, ooh",54.0,8.0,,,24.0,,,,,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Kyiv,United Kingdom,Lucie Jones,Never Give Up on You,English,English,1,"Tell me your secrets, I'll keep them safe No sign of weakness, it's a sign of faith We'll stand tall so you don't fall  You're not defeated, you're in repair Don't have to call me, I'll always be there We'll stand tall, so you don't fall  If you could see how far you've walked You would see that all...","Tell me your secrets, I'll keep them safe No sign of weakness, it's a sign of faith We'll stand tall so you don't fall  You're not defeated, you're in repair Don't have to call me, I'll always be there We'll stand tall, so you don't fall  If you could see how far you've walked You would see that all...",Dan Shipton,Daniel Salcedo;Emmelie de Forest;Lawrie Martin,,15.0,111.0,18.0,5,0,0,straight,129.0,F major,faith,"[{'label': 'neutral', 'score': 0.6978904008865356}]","dont, ill, sign",99.0,12.0,,,15.0,,,,,8.0,0.0,4.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Lisbon,United Kingdom,SuRie,Storm,English,English,1,"Hey, hey brother Do you remember when we were kids with no fear? Hey, hey sister Do you believe in the things we dreamt we'd discover?  I still have faith I still believe in chasing rainbows  Storms don't last forever, forever, remember We can hold our hands together Through this storm, through this...","Hey, hey brother Do you remember when we were kids with no fear? Hey, hey sister Do you believe in the things we dreamt we'd discover?  I still have faith I still believe in chasing rainbows  Storms don't last forever, forever, remember We can hold our hands together Through this storm, through this...",Dan Shipton,Gil Lewis;Nicole Blair;Sean Hargreaves,,24.0,48.0,9.0,5,0,0,straight,116.0,Bb major,family,"[{'label': 'fear', 'score': 0.43459179997444153}]","hey, remember, believe",23.0,25.0,,,24.0,,,,,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Tel Aviv,United Kingdom,Michael Rice,Bigger Than Us,English,English,1,"Hear these words that I sing to you I will make it clear, it's me and you We can have this love that we'll never lose It's bigger than us  Take my hand and I'll lead you home Can you understand? You will never be alone  It's bigger than us It's bigger than you and me It's bigger than us It's bigger ...","Hear these words that I sing to you I will make it clear, it's me and you We can have this love that we'll never lose It's bigger than us  Take my hand and I'll lead you home Can you understand? You will never be alone  It's bigger than us It's bigger than you and me It's bigger than us It's bigger ...",,Anna-Klara Folin;John Lundvik;Jonas Thander;Laurell Barker,,26.0,11.0,16.0,5,0,0,straight,164.0,F minor,love,"[{'label': 'sadness', 'score': 0.4392193853855133}]","bigger, will, never",8.0,3.0,,,26.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.0,Rotterdam,United Kingdom,James Newman,My Last Breath,English,English,1,"Some people let go Some people let love slip away, yeah But I'm gonna hold on When no one believes, I'll keep the faith  And I know that we're in trouble But I swear that we'll survive  If we were deep-sea divers And no one came to find us If you had nothing left I'd give you my last breath (Oh-oh-o...","Some people let go Some people let love slip away, yeah But I'm gonna hold on When no one believes, I'll keep the faith  And I know that we're in trouble But I swear that we'll survive  If we were deep-sea divers And no one came to find us If you had nothing left I'd give you my last breath (Oh-oh-o...",,,,,,,5,0,0,straight,,,faith,"[{'label': 'fear', 'score': 0.6374572515487671}]","people, let, one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,Rotterdam,United Kingdom,James Newman,Embers,English,English,1,"Sometimes I know my fire burns low But as long as you're with me I'll never get cold Day and night, 'til darkness and light I never worry when you're by my side  Oh, feelings change and seasons fade But nothing will burn us out Nothing can stop us now  Out of the embers You and I are gonna light up ...","Sometimes I know my fire burns low But as long as you're with me I'll never get cold Day and night, 'til darkness and light I never worry when you're by my side  Oh, feelings change and seasons fade But nothing will burn us out Nothing can stop us now  Out of the embers You and I are gonna light up ...","Jerry Reeve, Tom Denning",Conor Blake;Danny Shah;James Newman;Samuel Brennan;Tom Hollings,,26.0,0.0,9.0,5,0,0,straight,126.0,B major,change,"[{'label': 'fear', 'score': 0.8333466053009033}]","youre, never, light",0.0,0.0,,,26.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
